Subject	Group	Block	ColorTMS[Block]	Confidence.RESP[Block]	correctResponseButton	correctRT[Block]	GrayTMS[Block]	leftStimulus[Block]	Number[Block]	NumberResponse[Block]	PracticeList	PracticeList.Cycle	PracticeList.Sample	Reaction.RT[Block]	Response.RESP[Block]	ResponseAccuracy[Block]	responseHand	rightStimulus[Block]	Running[Block]	StimulusColor[Block]	TMS	Trial	Hemisphere	Procedure[Trial]	Running[Trial]	SubTrial	CenterColorList	CenterColorList.Cycle	CenterColorList.Sample	LeftColorList	LeftColorList.Cycle	LeftColorList.Sample	Procedure[SubTrial]	RightColorList	RightColorList.Cycle	RightColorList.Sample	Running[SubTrial]	StimulusColor[SubTrial]	VariOhje	VariOhje2	LogLevel5	CenterTrialList	CenterTrialList.Cycle	CenterTrialList.Sample	ColorTMS[LogLevel5]	Confidence.RESP[LogLevel5]	correctRT[LogLevel5]	GrayTMS[LogLevel5]	leftStimulus[LogLevel5]	LeftTrialList	LeftTrialList.Cycle	LeftTrialList.Sample	Number[LogLevel5]	NumberResponse[LogLevel5]	Procedure[LogLevel5]	Reaction.RT[LogLevel5]	Response.RESP[LogLevel5]	ResponseAccuracy[LogLevel5]	rightStimulus[LogLevel5]	RightTrialList	RightTrialList.Cycle	RightTrialList.Sample	Running[LogLevel5]
10	1	22	0	4	6	316	0	1	1	1	1	1	22	299	1	1		0	PracticeList	Red	0																																										
10	1	23	0	4	6	266	0	1	2	1	3	1	23	249	1	0		1	PracticeList	Red	0																																										
10	1	24	0	4	6	0	0	0	0	0	4	1	24	0	3	1		0	PracticeList	Red	0																																										
10	1	25	0	4	6	0	0	0	0	0	4	1	25	0	3	1		0	PracticeList	Red	0																																										
10	1	26	0	3	6	331	0	0	1	1	2	1	26	314	1	1		1	PracticeList	Red	0																																										
10	1	27	0	4	6	270	0	0	1	1	2	1	27	253	1	1		1	PracticeList	Red	0																																										
10	1	28	0	4	6	292	0	1	1	1	1	1	28	276	1	1		0	PracticeList	Red	0																																										
10	1	29	0	3	6	271	0	1	2	1	3	1	29	255	1	0		1	PracticeList	Red	0																																										
10	1	30	0	4	6	256	0	1	1	1	1	1	30	239	1	1		0	PracticeList	Red	0																																										
10	1	31	0	4	6	295	0	0	1	1	2	1	31	278	1	1		1	PracticeList	Red	0																																										
10	1	32	0	4	6	231	0	1	2	2	3	1	32	214	2	1		1	PracticeList	Red	0																																										
10	1	33	0	4	6	298	0	1	1	1	1	1	33	281	1	1		0	PracticeList	Red	0																																										
10	1	34	0	4	6	257	0	1	2	2	3	1	34	241	2	1		1	PracticeList	Red	0																																										
10	1	35	0	4	6	229	0	0	1	1	2	1	35	212	1	1		1	PracticeList	Red	0																																										
10	1	36	0	4	6	237	0	1	2	2	3	1	36	220	2	1		1	PracticeList	Red	0																																										
10	1	37	0	4	6	229	0	0	1	1	2	1	37	213	1	1		1	PracticeList	Red	0																																										
10	1	38	0	4	6	395	0	1	1	1	1	1	38	379	1	1		0	PracticeList	Red	0																																										
10	1	39	0	4	6	264	0	1	2	2	3	1	39	247	2	1		1	PracticeList	Red	0																																										
10	1	40	0	4	6	329	0	0	1	1	2	1	40	313	1	1		1	PracticeList	Red	0																																										
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	1				0	4	274	1	0				1	1	RightTrialProc	257	1	1	1	2	1	1	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	2				1	4	258	0	1				1	1	RightTrialProc	241	1	1	0	1	1	2	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	3				1	4	367	0	1				1	1	RightTrialProc	350	1	1	0	1	1	3	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	4				1	4	251	0	1				1	1	RightTrialProc	234	1	1	0	1	1	4	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	5				1	3	319	0	1				2	2	RightTrialProc	302	2	1	1	3	1	5	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	6				0	4	238	1	0				0	0	RightTrialProc	221	3	1	0	4	1	6	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	7				0	4	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	7	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	8				0	4	272	1	0				1	1	RightTrialProc	255	1	1	1	2	1	8	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	9				1	4	298	0	1				1	1	RightTrialProc	281	1	1	0	1	1	9	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	10				0	4	355	1	0				1	1	RightTrialProc	338	1	1	1	2	1	10	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	11				0	4	304	1	0				1	1	RightTrialProc	287	1	1	1	2	1	11	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	12				0	3	406	1	0				0	1	RightTrialProc	389	1	0	0	4	1	12	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	13				0	4	295	1	0				1	1	RightTrialProc	278	1	1	1	2	1	13	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	14				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	14	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	15				0	3	0	1	0				1	1	RightTrialProc	0	1	1	1	2	1	15	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	16				1	4	260	0	1				2	1	RightTrialProc	243	1	0	1	3	1	16	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	17				0	4	308	1	0				1	1	RightTrialProc	291	1	1	1	2	1	17	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	18				0	3	273	1	0				1	1	RightTrialProc	256	1	1	1	2	1	18	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	19				0	2	290	1	0				0	0	RightTrialProc	273	3	1	0	4	1	19	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	20				1	3	249	0	1				2	2	RightTrialProc	232	2	1	1	3	1	20	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	21				1	3	225	0	1				2	2	RightTrialProc	209	2	1	1	3	1	21	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	22				1	2	254	0	1				2	2	RightTrialProc	237	2	1	1	3	1	22	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	23				1	2	242	0	1				2	1	RightTrialProc	225	1	0	1	3	1	23	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	24				0	2	242	1	0				1	1	RightTrialProc	226	1	1	1	2	1	24	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	25				0	4	228	1	0				1	1	RightTrialProc	211	1	1	1	2	1	25	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	26				1	2	374	0	1				2	2	RightTrialProc	357	2	1	1	3	1	26	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	27				1	4	245	0	1				2	2	RightTrialProc	229	2	1	1	3	1	27	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	28				0	3	251	1	0				0	1	RightTrialProc	234	1	0	0	4	1	28	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	29				1	3	0	0	1				1	0	RightTrialProc	0	3	0	0	1	1	29	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	30				0	2	315	1	0				0	1	RightTrialProc	298	1	0	0	4	1	30	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	31				0	3	0	1	0				1	0	RightTrialProc	0	3	0	1	2	1	31	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	32				0	4	289	1	0				1	1	RightTrialProc	273	1	1	1	2	1	32	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	33				0	4	444	1	0				1	1	RightTrialProc	427	1	1	1	2	1	33	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	34				0	1	300	1	0				0	1	RightTrialProc	283	1	0	0	4	1	34	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	35				0	2	284	1	0				1	1	RightTrialProc	267	1	1	1	2	1	35	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	36				1	4	266	0	1				1	1	RightTrialProc	249	1	1	0	1	1	36	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	37				0	4	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	37	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	38				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	38	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	39				1	2	312	0	1				2	1	RightTrialProc	295	1	0	1	3	1	39	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	40				1	4	255	0	1				1	1	RightTrialProc	238	1	1	0	1	1	40	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	41				1	4	367	0	1				1	1	RightTrialProc	350	1	1	0	1	1	41	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	42				0	3	400	1	0				1	1	RightTrialProc	383	1	1	1	2	1	42	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	43				1	4	258	0	1				2	1	RightTrialProc	241	1	0	1	3	1	43	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	44				0	3	308	1	0				1	1	RightTrialProc	292	1	1	1	2	1	44	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	45				0	3	269	1	0				1	1	RightTrialProc	253	1	1	1	2	1	45	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	46				1	4	263	0	1				2	2	RightTrialProc	246	2	1	1	3	1	46	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	47				1	4	291	0	1				1	1	RightTrialProc	274	1	1	0	1	1	47	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	48				1	4	250	0	1				2	1	RightTrialProc	233	1	0	1	3	1	48	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	49				1	3	260	0	1				2	2	RightTrialProc	243	2	1	1	3	1	49	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	50				0	4	223	1	0				1	1	RightTrialProc	206	1	1	1	2	1	50	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	51				1	3	263	0	1				2	2	RightTrialProc	246	2	1	1	3	1	51	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	52				1	4	268	0	1				2	2	RightTrialProc	251	2	1	1	3	1	52	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	53				0	3	271	1	0				1	1	RightTrialProc	254	1	1	1	2	1	53	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	54				1	3	247	0	1				2	2	RightTrialProc	230	2	1	1	3	1	54	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	55				1	4	228	0	1				2	2	RightTrialProc	211	2	1	1	3	1	55	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	56				0	4	295	1	0				1	1	RightTrialProc	278	1	1	1	2	1	56	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	57				1	2	278	0	1				2	2	RightTrialProc	261	2	1	1	3	1	57	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	58				1	3	261	0	1				2	2	RightTrialProc	244	2	1	1	3	1	58	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	59				1	4	422	0	1				1	1	RightTrialProc	405	1	1	0	1	1	59	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	60				1	4	280	0	1				2	2	RightTrialProc	263	2	1	1	3	1	60	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	1				0	4	271	1	0				1	1	RightTrialProc	254	1	1	1	2	2	61	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	2				0	4	239	1	0				1	1	RightTrialProc	222	1	1	1	2	2	62	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	3				1	4	239	0	1				2	2	RightTrialProc	222	2	1	1	3	2	63	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	4				1	4	252	0	1				2	2	RightTrialProc	235	2	1	1	3	2	64	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	5				1	4	235	0	1				2	2	RightTrialProc	218	2	1	1	3	2	65	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	6				0	3	291	1	0				0	0	RightTrialProc	274	3	1	0	4	2	66	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	7				1	4	243	0	1				2	2	RightTrialProc	227	2	1	1	3	2	67	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	8				1	4	289	0	1				2	2	RightTrialProc	273	2	1	1	3	2	68	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	9				0	4	301	1	0				1	1	RightTrialProc	285	1	1	1	2	2	69	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	10				1	4	235	0	1				1	1	RightTrialProc	218	1	1	0	1	2	70	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	11				1	3	272	0	1				2	2	RightTrialProc	255	2	1	1	3	2	71	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	12				0	4	252	1	0				1	1	RightTrialProc	235	1	1	1	2	2	72	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	13				1	4	306	0	1				2	2	RightTrialProc	290	2	1	1	3	2	73	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	14				0	4	285	1	0				1	1	RightTrialProc	269	1	1	1	2	2	74	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	15				1	4	273	0	1				1	1	RightTrialProc	256	1	1	0	1	2	75	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	16				1	4	360	0	1				1	1	RightTrialProc	343	1	1	0	1	2	76	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	17				0	4	316	1	0				1	1	RightTrialProc	299	1	1	1	2	2	77	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	18				1	4	257	0	1				1	1	RightTrialProc	241	1	1	0	1	2	78	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	19				0	4	396	1	0				1	1	RightTrialProc	379	1	1	1	2	2	79	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	20				0	4	251	1	0				0	0	RightTrialProc	234	3	1	0	4	2	80	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	21				0	4	263	1	0				1	1	RightTrialProc	246	1	1	1	2	2	81	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	22				0	4	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	82	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	23				0	4	325	1	0				1	1	RightTrialProc	308	1	1	1	2	2	83	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	24				0	4	304	1	0				1	1	RightTrialProc	287	1	1	1	2	2	84	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	25				0	4	270	1	0				1	1	RightTrialProc	253	1	1	1	2	2	85	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	26				1	4	258	0	1				2	2	RightTrialProc	242	2	1	1	3	2	86	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	27				1	4	255	0	1				2	1	RightTrialProc	238	1	0	1	3	2	87	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	28				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	88	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	29				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	89	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	30				0	4	352	1	0				1	1	RightTrialProc	335	1	1	1	2	2	90	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	31				1	4	265	0	1				1	1	RightTrialProc	249	1	1	0	1	2	91	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	32				0	4	342	1	0				1	1	RightTrialProc	325	1	1	1	2	2	92	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	33				1	4	253	0	1				2	2	RightTrialProc	236	2	1	1	3	2	93	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	34				0	4	228	1	0				1	1	RightTrialProc	211	1	1	1	2	2	94	RightTrialList
10	1	41			5												VASENTA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	35				0	4	237	1	0				1	1	RightTrialProc	220	1	1	1	2	2	95	RightTrialList
